0,210,0.17723139859735965,0.900956392288208,0.1,0.053763282187379156,0.9625424146652222
1,420,0.04067454565139044,0.9720732569694519,0.1,0.03035975295512753,0.9814807772636414
2,630,0.028140473858054196,0.9817669987678528,0.1,0.025821780402217376,0.9849483966827393
3,840,0.023856157507924806,0.9854936003684998,0.1,0.023429571352368343,0.9852151274681091
4,1050,0.02071247020115455,0.9868366718292236,0.1,0.020922002924208295,0.9868536591529846
5,1260,0.018195625789286126,0.9881775975227356,0.1,0.021073257216835253,0.9861677289009094
6,1470,0.01717272791346269,0.9885395765304565,0.1,0.022591314397748665,0.9853294491767883
7,1680,0.01666160500386641,0.9887984991073608,0.1,0.017022832580228638,0.9890256524085999
8,1890,0.016339665522710198,0.9889890551567078,0.1,0.017849598568165058,0.9886826872825623
9,2100,0.01577318049967289,0.9896748661994934,0.1,0.01854777051914513,0.9876919388771057
10,2310,0.010205487892519505,0.9931809306144714,0.010000000000000002,0.011975819255985485,0.9916930198669434
11,2520,0.008115510291065133,0.9945321679115295,0.010000000000000002,0.012130853252833156,0.9916549324989319
12,2730,0.007409720915547084,0.9951236248016357,0.010000000000000002,0.011827972001861625,0.9916167855262756
13,2940,0.006669825640884006,0.9954761862754822,0.010000000000000002,0.012099976751735917,0.9917311072349548
14,3150,0.006135817300084801,0.9960564374923706,0.010000000000000002,0.012093924299869841,0.9917692542076111
15,3360,0.005496548620673517,0.9966945052146912,0.0010000000000000002,0.01223626382466741,0.9916930198669434
16,3570,0.005279328966779368,0.9969611167907715,0.0010000000000000002,0.011979646635508321,0.9918073415756226
17,3780,0.005275280323500434,0.9969431757926941,0.0010000000000000002,0.012027349906386358,0.9918073415756226
18,3990,0.005196826258629915,0.9968659281730652,0.0010000000000000002,0.012266845197709686,0.991845428943634
19,4200,0.005071732097504927,0.997056782245636,0.0010000000000000002,0.012169972113686594,0.991845428943634
